Fecha Cotización;Apertura;Máximo;Mínimo;Cierre;Cierre ajustado;Volumen Monto;Volumen Nominal
30/5/2012;31,08;31,42;30,24;30,41;30,41;114;1307141
22/5/2012;30,1;31,34;30;30,79;30,79;5139;2366170
21/5/2012;27,58;29,26;27,12;28,77;28,77;100;1474586
18/5/2012;28,37;28,46;26,83;27,56;27,56;800;1616487
17/5/2012;29,3;29,79;28,24;28,57;28,57;100;1144385
16/5/2012;29,58;30,18;28,88;29,18;29,18;900;1255984
15/5/2012;30,26;30,96;29,22;29,43;29,43;100;1585532
14/5/2012;31,92;32,13;30,05;30,06;30,06;100;1374169
11/5/2012;32,49;33,44;32,16;32,25;32,25;200;1221005
10/5/2012;32,97;34,68;32,4;32,96;32,96;350;5556081
9/5/2012;30,3;30,77;29,76;30,06;30,06;100;1927708
8/5/2012;32,5;32,73;29,37;30,19;30,19;200;3097180
7/5/2012;31,96;32,58;31,61;32,47;32,47;380;1157969
4/5/2012;32,32;32,46;31,4;31,83;31,83;2961;1247286
3/5/2012;33,91;34;33,32;33,52;33,52;300;70038
2/5/2012;33,5;34,39;33,39;33,94;33,94;7107;497251
1/5/2012;33,13;34,21;33,13;33,78;33,78;20615;658947
30/4/2012;33,27;33,36;32,58;33,13;33,13;1898;413848
27/4/2012;33,6;33,63;32,91;33,34;33,34;130;585905
26/4/2012;32,96;33,52;32,91;33,49;33,49;100;424419
25/4/2012;32,07;32,99;32,07;32,91;32,91;180;712133
24/4/2012;31,82;32,2;31;31,82;31,82;122;674467
23/4/2012;32,86;32,97;31,71;31,94;31,94;190;890715
20/4/2012;33,14;33,73;32,94;33,16;33,16;1910;821774
19/4/2012;32,75;33,43;32,5;33,16;33,16;100;774878
18/4/2012;32,09;32,75;31,53;32,66;32,66;100;823096
17/4/2012;32,43;33,07;32,04;32,24;32,24;148;1114963
16/4/2012;33,41;33,7;32,09;32,25;32,25;4337;1097204
13/4/2012;33,94;34,04;32,85;33,59;33,59;400;649580
12/4/2012;33,77;34,48;32,92;33,44;33,44;100;1033804
11/4/2012;33,24;33,29;32,01;33,09;33,09;541;1105347
10/4/2012;33,15;33,85;32,1;32,46;32,46;130;1847669
9/4/2012;34,1;34,29;33,1;33,15;33,15;100;1654655
4/4/2012;35,27;35,49;34,69;35;35;100;4481309
3/4/2012;36,7;38,47;36,67;38,01;38,01;100;1074704
2/4/2012;37,33;37,97;36,53;36,58;36,58;7871;1028004
30/3/2012;37,52;37,94;36,68;37,24;37,24;150;886312
29/3/2012;38,19;38,19;37,03;37,33;37,33;26418;796335
28/3/2012;37,78;38,44;37,11;37,85;37,85;4856;954870
27/3/2012;37,16;39,95;37,03;37,94;37,94;2391;2539178
26/3/2012;35,59;38,09;35,04;37,4;37,4;715;3138536
23/3/2012;34,26;34,63;33,15;34,08;34,08;100000;1169567
21/3/2012;34,94;35,3;34,6;35,15;35,15;2458;607103
20/3/2012;34,98;35,2;34,57;34,96;34,96;450;567001
19/3/2012;35,26;35,32;34,54;34,98;34,98;150;1015586
16/3/2012;34,9;35,89;34,83;35,32;35,32;5000;728336
15/3/2012;35,28;35,48;34,78;35;35;419;571596
14/3/2012;36;36;34,8;35,29;35,29;300;851464
13/3/2012;36,51;36,59;35,5;36,2;36,2;100;535046
12/3/2012;34,69;36,29;34,6;36,01;36,01;300;1961700
9/3/2012;33,2;35,31;33,2;34,74;34,74;720;1553323
8/3/2012;33,11;33,49;33,04;33,07;33,07;15100;633267
7/3/2012;33,12;33,32;32,91;33,12;33,12;2210;364831
6/3/2012;33,25;33,28;32,62;33,11;33,11;100;573449
5/3/2012;34,35;34,4;33,46;33,77;33,77;179;466938
2/3/2012;34,4;34,5;33,71;34,04;34,04;200;548071
1/3/2012;33,51;34,5;33,31;34,41;34,41;20709;703435
29/2/2012;33,81;34,12;33,14;33,41;33,41;700;522014
24/2/2012;34,23;34,52;33,27;33,75;33,75;100;958456
23/2/2012;33,99;34,97;33,56;34,53;34,53;100;820345
22/2/2012;34,5;34,72;32,5;34,22;34,22;500;1646610
21/2/2012;34,87;34,87;33,81;34,5;34,5;7600;1123962
17/2/2012;33,99;34,97;33,5;34,97;34,97;100;1372005
16/2/2012;33,5;34,51;32,54;34,18;34,18;800;2219636
15/2/2012;33,1;34,41;32,27;33,6;33,6;100;2699219
14/2/2012;31,74;33,79;31,4;33,17;33,17;6300;1810509
13/2/2012;31,55;32,06;30,9;31,49;31,49;100;1157292
10/2/2012;32,26;32,27;29,84;31,1;31,1;4400;1848763
9/2/2012;32;32,9;31,43;32,58;32,58;940;1273175
8/2/2012;31,6;32,01;31,29;31,93;31,93;28950;623526
7/2/2012;31,8;31,8;30,82;31,6;31,6;300;1012711
6/2/2012;31,1;31,9;31,05;31,8;31,8;100;643161
3/2/2012;30,41;31,33;30,25;31,15;31,15;9500;758285
2/2/2012;29,72;30,88;29,61;30,25;30,25;5000;804710
1/2/2012;29,07;29,7;29;29,58;29,58;200;509202
31/1/2012;29,9;30;28,87;29,07;29,07;1500;951653
30/1/2012;29,49;29,61;28,53;29,57;29,57;1900;726747
27/1/2012;28,5;29,72;28,5;29,36;29,36;370;741537
26/1/2012;28,07;29,58;28;28,94;28,94;556;1262111
25/1/2012;27,27;28,01;27,05;27,97;27,97;7000;606444
24/1/2012;26,63;27,68;26,44;27,42;27,42;2100;851991
23/1/2012;26,81;27,21;26,6;26,77;26,77;200;594533
20/1/2012;26,9;27;26,4;26,6;26,6;2100;661889
19/1/2012;27,19;27,74;26,61;26,76;26,76;1400;1239274
18/1/2012;26,69;26,88;26,25;26,81;26,81;2100;1252398
17/1/2012;26,62;27,34;26,41;26,6;26,6;100;4648718
13/1/2012;28,4;28,5;22,64;22,79;22,79;500;5011919
12/1/2012;28,48;28,62;27,81;28,25;28,25;600;727200
11/1/2012;27,62;28,38;27,3;28,23;28,23;280;671239
10/1/2012;27,44;27,76;27,25;27,53;27,53;400;580419
9/1/2012;27;27,49;26,12;27,25;27,25;400;894531
6/1/2012;27,2;27,79;26,41;26,91;26,91;1073;980687
5/1/2012;27,76;27,93;26,85;27,1;27,1;195;985994
4/1/2012;28,21;28,67;27,5;27,71;27,71;136;630036
3/1/2012;28,94;29,5;27,65;28,08;28,08;3102;924735
30/12/2011;28,49;28,98;28,25;28,56;28,56;1090;335633
29/12/2011;28,59;29,34;28,55;28,73;28,73;600;486750
28/12/2011;28,99;29,24;28,04;28,51;28,51;16095;573001
27/12/2011;27,66;28,77;27,64;28,57;28,57;890;776033
23/12/2011;28;28;27,52;27,9;27,9;200;590990
22/12/2011;27,6;28,05;27,3;27,83;27,83;200;999126
21/12/2011;27,91;28,07;26,03;27,57;27,57;100;1701001
20/12/2011;28,05;28,45;27,72;27,9;27,9;200;841168
15/12/2011;28,86;29,17;28,12;28,62;28,62;0;698061
14/12/2011;29,68;29,68;28;28,53;28,53;0;1012567
13/12/2011;30,57;30,93;28,91;29,45;29,45;0;990615
12/12/2011;30,44;30,62;30,02;30,41;30,41;0;752440
9/12/2011;30,6;31,12;30,28;31,04;31,04;0;1237053
8/12/2011;30,84;31,65;29,61;30,89;30,89;0;3301676
7/12/2011;34,75;34,89;33,8;34,19;34,19;0;670781
6/12/2011;34,21;34,98;34,03;34,87;34,87;0;948410
5/12/2011;33,53;35;33,43;34,42;34,42;0;1160050
2/12/2011;32,89;33,69;32,4;33,3;33,3;0;798708
1/12/2011;32,54;33,99;31,98;32,6;32,6;0;1028208
30/11/2011;32,5;32,93;32,22;32,74;32,74;0;750052
29/11/2011;32,74;33,07;31,63;31,75;31,75;0;579276
28/11/2011;32,01;33,28;31,81;32,56;32,56;0;675252
25/11/2011;31,55;32,41;31,08;31,66;31,66;0;239595
23/11/2011;31,74;32,05;31,25;31,45;31,45;0;448613
22/11/2011;31,71;32,79;31,05;32,07;32,07;0;729318
21/11/2011;32,44;32,44;31,05;31,76;31,76;0;1031098
18/11/2011;33,66;34,11;32,54;32,6;32,6;0;886304
17/11/2011;34,67;34,9;33,19;33,68;33,68;0;1346608
16/11/2011;33,8;35;33,4;34,94;34,94;0;1829685
15/11/2011;32,92;34,4;32,73;33,93;33,93;0;888405
14/11/2011;33,11;33,54;32,62;33,22;33,22;0;1323992
11/11/2011;31,9;34,5;30,57;33,64;33,64;0;3859796
10/11/2011;30,96;31,5;30,65;31,33;31,33;0;742773
9/11/2011;30,87;31,49;30,3;30,88;30,88;0;947412
8/11/2011;31,37;32;30,72;31,84;31,84;0;1163730
7/11/2011;31,74;32;30,75;31,51;31,51;0;1001401
4/11/2011;31,49;32,4;30,51;32,31;32,31;0;3022827
3/11/2011;29,8;32,49;29,53;32,46;32,46;0;2506552
2/11/2011;29;29,26;28,25;28,71;28,71;0;857938
1/11/2011;28,4;28,92;28;28,88;28,88;0;634675
31/10/2011;29,48;29,51;28,75;29,37;29,37;0;1132300
28/10/2011;28,73;30;28,01;29,87;29,87;0;1260965
27/10/2011;28,15;28,95;28,11;28,76;28,76;0;867135
26/10/2011;28,2;28,37;27,4;27,98;27,98;0;509637
25/10/2011;28,23;28,86;27,8;28,25;28,25;0;651261
24/10/2011;27,9;28,89;27,75;28,55;28,55;0;940348
21/10/2011;27,37;28,3;27,01;28,03;28,03;0;1140393
20/10/2011;27,29;27,47;27,02;27,34;27,34;0;849647
19/10/2011;28;28,06;27,3;27,57;27,57;0;788952
18/10/2011;27,4;28,43;26,71;28,34;28,34;0;993272
17/10/2011;27,88;28;27,26;27,42;27,42;0;745416
14/10/2011;27,9;28,55;27,26;28,05;28,05;0;1399944
13/10/2011;27,51;28,47;27,44;27,94;27,94;0;1042113
12/10/2011;27,28;28;27,2;27,8;27,8;0;1123039
11/10/2011;27,55;27,77;27,09;27,61;27,61;0;575503
7/10/2011;26,73;27,6;26,05;26,87;26,87;0;1175933
6/10/2011;25,5;27,6;25,02;26,96;26,96;0;1766571
5/10/2011;24,06;25,84;23,35;25,37;25,37;0;1208250
4/10/2011;23,29;24,32;22,93;23,66;23,66;0;1198525
3/10/2011;24,89;25;23,25;23,73;23,73;0;1023130
30/9/2011;24,8;24,89;23,49;24,39;24,39;0;1318944
29/9/2011;25,55;25,82;23,55;24,12;24,12;0;871649
28/9/2011;26;26,5;24,51;24,59;24,59;0;723006
27/9/2011;26,26;26,99;25,7;26,19;26,19;0;668162
26/9/2011;26,5;26,52;24,9;25,52;25,52;0;932312
23/9/2011;25,49;26,62;25,35;26,38;26,38;0;1155242
22/9/2011;25,38;26,11;24,88;25,63;25,63;0;774949
21/9/2011;25,95;26,95;25,7;25,85;25,85;0;986911
20/9/2011;25,99;26,6;25,67;26,01;26,01;0;1169651
19/9/2011;24,95;25,81;23,82;25,77;25,77;0;1156973
16/9/2011;24,53;25,84;24,49;25,8;25,8;0;1305942
15/9/2011;24,54;24,93;24,33;24,82;24,82;0;561260
14/9/2011;24,25;24,84;23,79;24,34;24,34;0;829995
13/9/2011;23,17;24,1;22,75;24,08;24,08;0;725858
12/9/2011;22,5;23,31;22,45;22,88;22,88;0;566456
9/9/2011;23,55;23,57;22,55;22,97;22,97;0;666396
8/9/2011;23,58;24,03;23,28;23,61;23,61;0;503762
7/9/2011;23,44;24;23,28;23,84;23,84;0;458501
6/9/2011;22,5;23,2;22,29;22,94;22,94;0;807810
2/9/2011;23,45;23,99;22,68;23,07;23,07;0;767778
1/9/2011;24,66;24,87;23,84;24;24;0;847169
31/8/2011;24,91;25,5;24,28;24,74;24,74;0;806645
30/8/2011;24,57;24,77;24,09;24,63;24,63;0;365253
29/8/2011;24,2;24,85;24,02;24,71;24,71;0;796213
26/8/2011;22,54;23,95;22,11;23,73;23,73;0;755656
24/8/2011;23,1;23,93;22,83;23,87;23,87;0;681922
23/8/2011;22;23,11;21,5;22,96;22,96;0;862888
22/8/2011;23,1;23,8;21,68;21,95;21,95;0;983891
19/8/2011;23,79;24,22;22;22,3;22,3;0;1373777
18/8/2011;25;25,15;23,47;24,26;24,26;0;1053937
17/8/2011;26,15;26,65;25,51;25,83;25,83;0;633571
16/8/2011;26,13;26,54;25,83;26,1;26,1;0;537298
15/8/2011;26,62;26,75;25,93;26,23;26,23;0;737218
12/8/2011;25,6;27,14;25,36;26,38;26,38;0;924500
11/8/2011;24,45;25,75;24,04;25,3;25,3;0;824327
10/8/2011;25,44;25,44;23,63;23,82;23,82;0;1549675
9/8/2011;24,15;25,45;23,7;25,06;25,06;0;1328731
8/8/2011;23,16;24,44;23,1;23,64;23,64;0;2602702
5/8/2011;25;25,38;22,83;24,24;24,24;0;1957718
4/8/2011;26,5;26,89;24,67;24,75;24,75;0;3052761
3/8/2011;27,5;27,83;26,34;27,2;27,2;0;1654866
2/8/2011;28,57;29,2;27,27;27,34;27,34;0;1545312
1/8/2011;28,65;28,98;28,21;28,77;28,77;0;1121347
29/7/2011;27,8;28,4;27,5;28,17;28,17;0;909283
28/7/2011;27,63;28,55;27,54;28,17;28,17;0;929129
27/7/2011;28,42;28,5;27,51;27,64;27,64;0;941618
26/7/2011;28,44;28,77;27,97;28;28;0;758880
25/7/2011;29,01;29,25;28,44;28,49;28,49;0;672291
22/7/2011;28,77;29,54;28,55;29,29;29,29;0;583468
21/7/2011;28,81;29,16;28,25;28,7;28,7;0;1011056
15/7/2011;0;27,83;27,4;27,58;27,58;0;693504
14/7/2011;28,96;28,96;27,25;27,61;27,61;0;1134886
13/7/2011;28,37;29,03;27,9;28,64;28,64;0;1065942
12/7/2011;28,37;29,09;28;28,17;28,17;0;1044906
11/7/2011;28,34;28,53;28;28,35;28,35;0;975571
8/7/2011;29,89;29,89;28,59;28,81;28,81;0;1238480
7/7/2011;29,02;30;29,01;29,73;29,73;0;1327721
6/7/2011;29,05;29,14;28,55;28,96;28,96;0;925139
5/7/2011;29,1;29,52;28,71;29,14;29,14;0;993889
1/7/2011;29,3;29,6;28,8;29,02;29,02;0;854404
30/6/2011;28,51;29,33;28,4;29,13;29,13;0;945234
29/6/2011;28,5;29,09;28,25;28,29;28,29;0;1452700
28/6/2011;27,78;28,25;27,67;28,11;28,11;0;889132
27/6/2011;27,81;28,28;27,31;27,46;27,46;0;1808067
24/6/2011;27,79;27,97;27,28;27,57;27,57;0;2357780
23/6/2011;27,05;27,72;26,21;27,71;27,71;0;1168807
22/6/2011;27,56;28,25;27,1;27,21;27,21;0;1475233
21/6/2011;26,24;27,73;26;27,53;27,53;0;1495963
20/6/2011;26,17;26,46;25,5;26,01;26,01;0;1537509
17/6/2011;26,87;27,7;26,14;26,5;26,5;0;1713486
16/6/2011;27,72;28;25,74;26,5;26,5;0;1842124
15/6/2011;28,35;28,45;27,07;27,32;27,32;0;1338351
14/6/2011;28,54;29,7;28,52;28,6;28,6;0;1572400
10/6/2011;27,52;28,3;27,35;27,86;27,86;0;1565232
9/6/2011;27,43;28,1;27,1;27,62;27,62;0;1597920
8/6/2011;28,44;28,6;27,02;27,12;27,12;0;1695836
7/6/2011;28,98;29,39;28,26;28,37;28,37;0;1221899
6/6/2011;30,06;30,1;28,26;28,7;28,7;0;2330317
3/6/2011;29,94;31,5;29,5;30,13;30,13;0;6208734
2/6/2011;28,51;29,32;28,51;28,76;28,76;0;986294
1/6/2011;30;30,1;28,38;28,52;28,52;0;1528021
31/5/2011;29,69;30,28;29,55;30,14;30,14;0;3279346
27/5/2011;29,4;29,67;28,82;29,55;29,55;0;1676519
26/5/2011;28,91;29,76;28,1;29,48;29,48;0;3336891
24/5/2011;27,02;27,5;26,6;26,72;26,72;0;613553
23/5/2011;27,62;27,62;26,62;26,82;26,82;0;863448
20/5/2011;28,24;28,28;27,38;27,97;27,97;0;842434
19/5/2011;27;28,44;26,6;28,2;28,2;0;2653467
18/5/2011;26,03;26,47;25,52;26,35;26,35;0;729407
17/5/2011;26,89;27;25,72;25,96;25,96;0;1233156
16/5/2011;27,7;27,99;26,55;26,6;26,6;0;750222
13/5/2011;28,12;28,19;27,3;27,55;27,55;0;661367
12/5/2011;27,04;27,74;26,65;27,67;27,67;0;605350
11/5/2011;28,22;28,3;26,92;27,07;27,07;0;959891
10/5/2011;28;28,95;27,96;28,33;28,33;0;1530818
9/5/2011;26,9;28;26,85;27,91;27,91;0;909153
6/5/2011;26,97;27,7;26,62;27,12;27,12;0;978506
5/5/2011;27,25;27,44;26,17;26,44;26,44;0;1218449
4/5/2011;26,76;0;25,75;26,69;26,69;0;972442
3/5/2011;27,26;27,39;26,5;26,87;26,87;0;911765
2/5/2011;27,69;27,8;27,06;27,45;27,45;0;784560
29/4/2011;27,66;27,87;27,42;27,6;27,6;0;721954
28/4/2011;27,05;27,69;26,72;27,66;27,66;0;1641685
27/4/2011;26,95;27,36;26,63;27,08;27,08;0;993101
26/4/2011;26,36;27,25;26,31;26,93;26,93;0;1366132
25/4/2011;26,66;26,73;25,97;26,39;26,39;0;797739
21/4/2011;25,82;26,98;25,59;26,74;26,74;0;1384139
20/4/2011;25,76;26,09;25,3;25,75;25,75;0;835069
19/4/2011;25;25,26;24,65;25,16;25,16;0;548393
18/4/2011;25,04;25,62;24,36;25,03;25,03;0;1033871
15/4/2011;0;25,95;0;25,81;25,81;0;293740
14/4/2011;24,83;25,28;24,2;25,14;25,14;0;983382
13/4/2011;25,05;25,69;24,81;24,93;24,93;0;1210094
12/4/2011;25,09;25,21;24,3;24,65;24,65;0;1357301
11/4/2011;26,49;26,53;25,02;25,27;25,27;0;1368850
8/4/2011;27,42;27,6;26,36;26,49;26,49;0;1946352
7/4/2011;26,9;27,94;26,61;27,24;27,24;0;2807616
6/4/2011;27;27,01;25,8;26,49;26,49;0;1287797
5/4/2011;25,89;27;25,69;26,7;26,7;0;3149476
4/4/2011;26,78;27;25,23;25,83;25,83;0;2605975
1/4/2011;27,41;28,18;26,57;26,66;26,66;0;2864505
31/3/2011;26,5;28,71;26,5;27,75;27,75;0;11286731
30/3/2011;24,19;24,49;23,01;23,71;23,71;0;1218561
29/3/2011;23,35;24;23,21;23,92;23,92;0;755391
28/3/2011;22,72;23,54;22,55;23,25;23,25;0;1057468
25/3/2011;22,64;23;22,4;22,75;22,75;0;567922
24/3/2011;22,14;22,38;21,98;22,33;22,33;0;461860
23/3/2011;22,03;22,27;21,77;22,21;22,21;0;422793
22/3/2011;22,73;22,86;22;22,19;22,19;0;582813
21/3/2011;22,9;23,05;22,54;22,73;22,73;0;411650
18/3/2011;23,01;23,19;22,51;22,96;22,96;0;687823
17/3/2011;23,33;23,43;22,64;22,81;22,81;0;922504
16/3/2011;22,85;23,25;22,69;22,82;22,82;0;1158176
15/3/2011;22,2;22,96;21,8;22,95;22,95;0;1318756
14/3/2011;23,77;24;23,2;23,25;23,25;0;1165371
11/3/2011;23,91;24,25;23,53;24,07;24,07;0;930694
10/3/2011;24,44;24,49;23,73;24,01;24,01;0;1006947
9/3/2011;24,52;24,99;24,27;24,72;24,72;0;924186
4/3/2011;24,47;24,99;24,31;24,95;24,95;0;1580100
3/3/2011;24,3;24,79;24,06;24,36;24,36;0;640140
2/3/2011;0;0;0;24,19;24,19;0;552284
1/3/2011;23,97;24,28;23,7;23,94;23,94;0;1103790
28/2/2011;23,64;24,1;23,5;23,89;23,89;0;1049606
25/2/2011;22,74;23,85;22,69;23,61;23,61;0;1346257
24/2/2011;21,75;22,58;21,5;22,53;22,53;0;1055450
23/2/2011;22,18;22,5;21,11;21,83;21,83;0;1605508
22/2/2011;23;23;21,78;21,87;21,87;0;2063040
18/2/2011;23,27;23,44;22,96;23,18;23,18;0;2370420
17/2/2011;24,6;25,49;23,55;23,6;23,6;0;2610748
16/2/2011;23,1;24,97;23,07;24,73;24,73;0;4112691
15/2/2011;23,01;23,17;22,56;22,84;22,84;0;917270
14/2/2011;23,33;24,14;23,1;23,3;23,3;0;892355
11/2/2011;23,25;23,75;22,94;23,25;23,25;0;634472
10/2/2011;23,22;23,64;22,81;23,22;23,22;0;836020
9/2/2011;24,09;24,13;22,79;23,21;23,21;0;2635362
8/2/2011;23,11;25,25;23;24,49;24,49;0;3503883
7/2/2011;23,25;23,26;22,88;23,11;23,11;0;756940
4/2/2011;23,46;23,67;23,22;23,46;23,46;0;543217
3/2/2011;23,82;23,88;23,18;23,63;23,63;0;509317
2/2/2011;23,98;24,18;23,67;23,94;23,94;0;569472
1/2/2011;24,54;24,73;23,54;23,91;23,91;0;707791
31/1/2011;23,9;24,12;23,5;24,1;24,1;0;829812
28/1/2011;24,81;24,88;23,75;24,01;24,01;0;1048211
27/1/2011;24,64;24,99;24,6;24,83;24,83;0;181996
26/1/2011;24,79;24,88;24,1;24,75;24,75;0;1079367
25/1/2011;24,52;24,67;24,02;24,32;24,32;0;275117
24/1/2011;0;24,81;23,23;24,49;24,49;0;1644828
21/1/2011;23,25;23,59;22,71;23,04;23,04;0;1216671
20/1/2011;24,03;24,45;22,37;22,62;22,62;0;2278758
19/1/2011;25,31;25,47;23,75;24,03;24,03;0;2368112
18/1/2011;25,48;25,64;24,75;25,64;25,64;0;1616792
14/1/2011;26,12;26,58;25,61;25,75;25,75;0;1191921
13/1/2011;26,88;26,96;26,16;26,22;26,22;0;723422
12/1/2011;27,01;27,4;26,52;26,96;26,96;0;964122
11/1/2011;28,49;28,71;26,92;26,94;26,94;0;1677052
10/1/2011;28,17;28,68;28,05;28,45;28,45;0;1340540
7/1/2011;27,93;28,58;27,9;28,24;28,24;0;2235780
6/1/2011;26,83;28;26,81;27,88;27,88;0;2056351
5/1/2011;26,34;26,9;26,19;26,83;26,83;0;1427164
4/1/2011;26,66;26,95;26,02;26,65;26,65;0;1096252
3/1/2011;26,9;27;25,9;26,62;26,62;0;1267976
31/12/2010;26,57;27,25;26,55;26,63;26,63;0;1316525
30/12/2010;27,86;27,9;26,38;26,5;26,5;0;1891067
29/12/2010;27;28,01;26,5;27,73;27,73;0;3316205
28/12/2010;25,84;26,75;25;26,41;26,41;0;4052805
27/12/2010;28,25;28,58;25,06;25,55;25,55;0;9289618
23/12/2010;31,14;32,48;29,92;30,09;30,09;0;1496698
22/12/2010;32,25;32,86;31,7;32,63;32,63;0;831579
21/12/2010;31,88;32,69;31,71;32,26;32,26;0;769803
20/12/2010;31,6;32,19;31,26;31,7;31,7;0;520237
17/12/2010;31,29;31,54;30,71;31,36;31,36;0;631906
16/12/2010;29,9;30,91;29,65;30,81;30,81;0;787920
15/12/2010;28,63;29,97;28,53;29,6;29,6;0;736600
14/12/2010;30,29;30,39;27,76;28,53;28,53;0;1759725
13/12/2010;0;31,77;30,4;30,55;30,55;0;397101
10/12/2010;32,59;32,9;31,13;31,5;31,5;0;417599
9/12/2010;32,55;32,67;31,65;32,05;32,05;0;404038
8/12/2010;32,45;32,48;31,52;32,37;32,37;0;655374
7/12/2010;30,52;32,4;30,11;31,56;31,56;0;1304344
6/12/2010;31,35;31,45;29,56;30,31;30,31;0;1272267
3/12/2010;32,05;32,25;30,87;31,49;31,49;0;1154314
2/12/2010;34,01;34,3;31,2;32,25;32,25;0;1986887
1/12/2010;35,85;35,99;33,45;34,3;34,3;0;1021477
30/11/2010;33,71;35,32;33,41;35,21;35,21;0;1101146
29/11/2010;35,73;35,95;33,33;34,33;34,33;0;1137532
26/11/2010;35,58;36;34,75;35,32;35,32;0;349254
24/11/2010;35,15;35,97;34,33;35,47;35,47;0;1394017
23/11/2010;33,02;35,68;32,19;34,57;34,57;0;1563980
22/11/2010;31,5;33,45;31,5;33,4;33,4;0;1517100
19/11/2010;30,16;31,37;29,7;30,99;30,99;0;1141479
18/11/2010;30,67;30,74;28,92;29,89;29,89;0;952850
17/11/2010;29,99;30,66;28,61;29,49;29,49;0;746691
16/11/2010;31,07;31,4;28,42;29,67;29,67;0;1334978
15/11/2010;30,3;32,94;30,22;30,8;30,8;0;2613604
12/11/2010;28,21;30,5;28,07;29,84;29,84;0;2704946
11/11/2010;28,6;29,1;27,57;28,04;28,04;0;1895301
10/11/2010;24,12;29,97;24,05;29,36;29,36;0;3045351
9/11/2010;25,15;25,69;24,05;24,63;24,63;0;947151
8/11/2010;24,53;25;24,03;24,98;24,98;0;488251
5/11/2010;24,8;24,97;23,72;24,44;24,44;0;1008746
4/11/2010;22,4;25,33;22,15;24,9;24,9;0;1813237
3/11/2010;21,44;22,5;21,16;21,8;21,8;0;361999
2/11/2010;21,69;21,88;21,05;21,25;21,25;0;313018
1/11/2010;21,94;22,75;21,31;21,41;21,41;0;451864
29/10/2010;21,14;21,85;21,05;21,84;21,84;0;278055
28/10/2010;21,35;21,5;20,96;21,19;21,19;0;222040
27/10/2010;21,18;21,38;20,65;21;21;0;356400
26/10/2010;20,8;21,87;20,51;21,36;21,36;0;654923
25/10/2010;20,88;20,98;20,73;20,85;20,85;0;112614
22/10/2010;20,68;20,93;20,55;20,72;20,72;0;158776
21/10/2010;20,66;20,95;20,45;20,75;20,75;0;416599
20/10/2010;20,36;20,69;20,04;20,65;20,65;0;307704
19/10/2010;20,2;20,41;20;20,05;20,05;0;236548
18/10/2010;20,51;20,54;20,22;20,23;20,23;0;161579
15/10/2010;20,79;20,9;20,25;20,54;20,54;0;279645
14/10/2010;21;21,03;20,4;20,75;20,75;0;293343
13/10/2010;20,64;20,85;20,36;20,54;20,54;0;301133
12/10/2010;0;20,28;20,03;20,24;20,24;0;236452
11/10/2010;20,35;20,7;20,07;20,24;20,24;0;169327
8/10/2010;20,43;20,79;20,39;20,43;20,43;0;265419
7/10/2010;20,58;20,64;20,34;20,43;20,43;0;136045
6/10/2010;21,06;21,2;20,32;20,46;20,46;0;308757
5/10/2010;21,15;21,28;21,01;21,18;21,18;0;247492
4/10/2010;20,32;21,17;20,3;20,99;20,99;0;637887
1/10/2010;20,57;20,75;20,31;20,6;20,6;0;596641
30/9/2010;22;22,1;20,19;20,41;20,41;0;1458692
29/9/2010;21,19;22,03;21,13;21,98;21,98;0;1783126
28/9/2010;21,03;21,49;20,76;21,4;21,4;0;1197215
27/9/2010;20,28;20,81;20,05;20,53;20,53;0;413797
24/9/2010;19,95;20,19;19,65;20,1;20,1;0;577687
23/9/2010;19,85;20,14;19,5;19,56;19,56;0;648787
22/9/2010;20,82;20,95;19,8;19,87;19,87;0;957916
21/9/2010;20,76;21,55;20,67;20,77;20,77;0;784440
20/9/2010;20,67;21,35;20,16;21,06;21,06;0;943070
17/9/2010;21,06;21,32;19,8;20,23;20,23;0;1178622
16/9/2010;22,06;23,16;20,84;20,94;20,94;0;2567706
15/9/2010;20,98;22;20,79;21,98;21,98;0;675711
14/9/2010;20,54;21,6;20,53;21,12;21,12;0;650929
13/9/2010;20,89;20,9;20,5;20,72;20,72;0;207340
10/9/2010;20,55;20,93;19,8;20,17;20,17;0;385271
9/9/2010;21;21,05;20,69;20,71;20,71;0;373971
8/9/2010;20,6;20,95;20,6;20,86;20,86;0;286170
7/9/2010;20,6;21;20,5;20,55;20,55;0;242615
3/9/2010;20,87;21,3;20,66;21,04;21,04;0;431146
2/9/2010;20,4;21,24;20,31;21,06;21,06;0;485260
1/9/2010;19,64;20,69;19,6;20,45;20,45;0;488985
31/8/2010;19,54;19,79;19,33;19,48;19,48;0;198600
30/8/2010;19,7;20,19;19,61;19,87;19,87;0;725131
27/8/2010;19,78;19,87;19,5;19,68;19,68;0;365738
26/8/2010;19,85;20,27;19,61;19,66;19,66;0;426086
25/8/2010;19,16;19,98;18,56;19,9;19,9;0;499589
24/8/2010;19,05;19,71;18,95;19,2;19,2;0;668310
23/8/2010;19,09;20,39;19;20,13;20,13;0;1083429
20/8/2010;18,6;19,11;18,51;19,1;19,1;0;293644
19/8/2010;18,59;19,25;18,33;18,79;18,79;0;575984
18/8/2010;19,25;19,59;18,6;18,77;18,77;0;598727
17/8/2010;18,96;19,4;18,78;19,15;19,15;0;446244
16/8/2010;18,5;18,8;18,26;18,76;18,76;0;481411
